ID;Sex;Status;Children;Est_Income;Car_Owner;Usage;Age;RatePlan;LongDistance;International;Local;Dropped;Paymethod;LocalBilltype;LongDistanceBilltype
12671;F;S;0;39461;N;126.68;22.226667;1;22.87;0.28;103.52;1;CC;FreeLocal;Standard
12672;M;M;1;47371;Y;270.97;54.96;2;4.98;7.69;258.29;0;CC;Budget;Intnl_discount
12675;M;S;1;16432.1;Y;109.78;20.92;3;20.41;8.89;80.47;0;CH;Budget;Intnl_discount
12680;F;M;2;80087.7;N;31.56;41.92;2;8.74;0;22.82;0;CC;FreeLocal;Standard
12682;F;S;2;11251.1;Y;141.91;46;4;28.42;0;113.48;0;CC;FreeLocal;Standard
12685;M;S;1;37626;N;87.12;33.866667;2;7.5;8.06;71.55;0;CH;Budget;Intnl_discount
12688;F;S;0;93454.3;Y;44.13;48.533333;2;18.94;0;25.18;0;Auto;FreeLocal;Standard
12689;M;M;0;5745;Y;44.11;15.38;2;26.4;0;17.71;0;CC;FreeLocal;Standard
12698;F;M;1;82931.3;N;137.25;64.64;1;19.24;0;118;0;Auto;FreeLocal;Standard
12701;F;S;2;21274;N;43.31;45.526667;4;10.87;0;32.43;0;Auto;FreeLocal;Standard
12702;F;M;2;28267;N;214.41;30.093333;3;21.87;0;192.53;0;CC;FreeLocal;Standard
12708;M;S;1;94188.3;N;41.51;57.546667;1;20.86;0.86;19.78;0;CC;Budget;Standard
12714;F;S;1;12374.9;Y;123.59;33.493333;4;17.49;0;106.1;0;Auto;FreeLocal;Standard
12717;F;M;2;84948;Y;23.73;29.446667;3;11.14;0;12.58;0;CH;FreeLocal;Intnl_discount
12718;F;M;2;30998.8;N;52.91;40.96;2;2.4;0;50.5;0;Auto;Budget;Standard
12720;M;S;0;15924.2;N;1.46;14.46;2;0;0;1.46;0;CH;FreeLocal;Standard
12724;M;M;2;21416.5;N;27.61;35.653333;3;9.9;9.17;8.53;0;CC;FreeLocal;Intnl_discount
12728;M;M;2;78554.2;N;35.88;16.7;3;5.59;7.26;23.03;0;Auto;Budget;Standard
12729;F;M;2;38215.9;N;0.97;30.886667;1;0;0;0.97;0;Auto;Budget;Standard
12733;F;M;2;88427;N;69.97;13.86;2;22.46;4.16;43.34;0;CC;Budget;Standard
12735;M;S;0;89142.7;N;16.91;32;2;3.76;8.13;5.01;0;CC;Budget;Intnl_discount
12736;F;S;0;74530.8;N;127.89;63.086667;3;20.89;0.49;106.5;0;Auto;FreeLocal;Intnl_discount
12738;F;S;0;32962.6;N;265.78;23;1;45;0;262.91;0;CC;Budget;Standard
12743;F;M;2;76289.2;N;104.63;48.206667;4;22.2;0;82.43;0;CC;Budget;Intnl_discount
12747;F;M;1;42000;N;48.08;24;4;33;0;26.78;0;Auto;FreeLocal;Intnl_discount
12748;F;S;0;43000;N;168.28;24;4;28;0;154.77;0;CC;Budget;Intnl_discount
12749;F;S;0;42000;N;65.79;23;3;25.77;0;61.44;0;CC;Budget;Standard
12750;F;S;2;32098;N;41.78;22;4;38;0;35.73;0;Auto;Budget;Standard
12751;F;S;0;77726.4;N;23.52;56.72;3;14;0;9.51;0;Auto;Budget;Intnl_discount
12752;F;S;2;35000;N;62.95;19;3;39;2.22;38.18;0;CC;FreeLocal;Standard
12753;F;S;1;2800.68;N;134.75;45.673333;4;28.45;0;106.3;0;CC;Budget;Standard
12756;F;M;2;90271.6;N;110.4;44.926667;4;13.96;0;96.43;0;CC;FreeLocal;Standard
12760;F;M;2;64816.6;Y;27.87;31.126667;4;21;0;6.87;0;CC;Budget;Standard
12764;F;S;0;15989.3;N;29.17;61.693333;3;3.67;0;25.49;1;CC;Budget;Intnl_discount
12770;M;S;1;84978.1;N;88.79;21.64;2;5.03;7.68;76.07;0;CH;FreeLocal;Intnl_discount
12771;F;M;2;36647.9;N;107.38;49.986667;1;21.41;0;85.96;0;CC;Budget;Intnl_discount
12772;F;S;0;64319.2;N;40.16;41.226667;1;3.01;0;37.15;0;CH;Budget;Intnl_discount
12773;F;S;1;73338;N;29.93;48.246667;3;20.92;0;9.01;0;Auto;Budget;Intnl_discount
12775;F;M;2;16962.2;N;27.57;45.36;1;18.6;0;8.96;0;CC;Budget;Standard
12777;M;M;2;10708.3;N;142.95;26.026667;1;20.83;4.85;117.26;0;CH;Budget;Intnl_discount
12780;F;M;0;2031.61;N;109.04;20.3;1;21.64;0;87.4;0;CC;Budget;Standard
12783;F;S;2;16938.5;N;22.11;46;3;13.35;0;8.76;0;CH;FreeLocal;Standard
12786;F;M;0;55221;N;15.69;48;4;0.49;0;15.2;0;CC;FreeLocal;Standard
12787;F;M;1;8073.11;N;89.05;52.646667;3;28.7;0;60.35;0;Auto;FreeLocal;Standard
12788;M;M;0;95448.6;Y;29.46;53.68;4;24.24;0;5.21;0;CH;Budget;Standard
12789;M;S;1;24141.5;Y;125.87;17.006667;3;28.82;0;97.05;0;CC;FreeLocal;Standard
12794;F;S;1;49072;N;34.25;41;4;23.5;0;10.74;0;Auto;Budget;Intnl_discount
12795;F;M;0;27371.8;Y;142.7;43;4;16.14;0;126.55;0;CC;FreeLocal;Standard
12799;F;M;0;95405.7;N;13.96;70;3;7.74;0;6.21;0;CC;Budget;Standard
12800;F;S;0;95786.8;Y;108.79;57.553333;1;21.33;0;87.46;0;CC;Budget;Standard
12803;M;S;0;90478.6;N;154.49;54.553333;2;18.02;0;136.47;0;CC;FreeLocal;Standard
12807;F;S;1;38000;N;229.64;24.393333;3;23.56;0;206.08;0;CC;Budget;Intnl_discount
12813;M;M;2;53010.8;N;58.87;18.84;1;12.45;0;46.42;4;CC;FreeLocal;Standard
12814;M;M;0;75004.5;N;58.72;64.8;4;26.52;0;32.19;0;CC;Budget;Intnl_discount
12817;M;M;0;19749.3;N;34.17;60.366667;2;20.22;0;13.94;0;CC;Budget;Standard
12818;M;S;1;57626.9;Y;48.35;43.906667;4;9.38;0;38.96;0;CC;Budget;Standard
12819;M;M;2;20078;N;15.98;32.846667;4;9.65;0;6.33;0;CC;Budget;Intnl_discount
12821;M;M;1;7545.96;Y;200.75;16.753333;1;22.39;0;178.36;0;CC;Budget;Standard
12825;M;S;2;89459.9;N;36.05;53.28;2;11.54;1.61;22.9;0;CC;FreeLocal;Standard
12833;M;M;2;53010.8;N;58.87;18.84;2;12.45;0;46.42;4;CC;FreeLocal;Standard
12837;M;M;0;19749.3;N;34.17;60.366667;1;20.22;0;13.94;0;CC;Budget;Standard
12838;M;S;1;57626.9;Y;48.35;43.906667;3;9.38;0;38.96;0;CC;Budget;Standard
12840;F;M;2;47902;N;72.31;26.033333;4;17.44;4.94;49.92;1;Auto;FreeLocal;Standard
12841;M;M;1;7545.96;Y;200.75;16.753333;1;22.39;0;178.36;0;CC;Budget;Standard
12850;F;M;2;42031.8;N;59.78;50.753333;3;20.45;0;39.33;0;CH;Budget;Intnl_discount
12851;F;S;1;97689.2;N;14.87;59.073333;4;6.08;0;8.79;0;CC;FreeLocal;Standard
12853;F;M;1;49453.8;N;29.46;55.073333;4;17.13;0;12.33;0;CC;Budget;Standard
12854;M;M;0;92881.8;N;93.57;21.38;2;2.15;6.12;85.29;0;CC;FreeLocal;Standard
12855;M;S;2;43634.5;N;143.5;21.78;2;29.44;9.42;104.64;0;CC;Budget;Standard
12857;F;M;1;50735.1;Y;28.38;36.253333;4;11.62;0;16.76;0;CC;Budget;Standard
12858;F;M;1;52490.1;N;29.62;19.193333;4;10.1;9.69;9.81;0;CC;FreeLocal;Standard
12860;M;S;1;92647.5;N;32.13;56.046667;1;16.04;5.74;10.34;0;CC;Budget;Standard
12861;F;S;2;21021.6;Y;14.95;62.753333;4;3.75;0;11.19;0;CC;Budget;Standard
12862;M;S;0;74460.7;Y;206.46;55.34;3;25.53;0.99;179.93;0;CC;FreeLocal;Standard
12863;F;M;1;43894.5;N;69.67;40.18;4;29.28;0;40.38;0;CC;FreeLocal;Intnl_discount
12864;F;S;2;28787.4;N;86.06;41.666667;3;27.97;0;58.09;0;Auto;Budget;Standard
12866;F;M;0;83900.2;N;36.83;45.04;4;28.21;0;8.62;0;CC;FreeLocal;Intnl_discount
12867;M;M;1;13091.6;N;43.06;59.126667;4;22.79;0;20.26;0;CC;Budget;Intnl_discount
12868;F;M;0;91708.4;N;48.77;37.293333;4;17.21;0;31.55;0;CH;Budget;Intnl_discount
12871;F;M;1;20550.9;Y;85.64;22.12;3;27.72;0.86;57.06;0;CC;Budget;Standard
12874;M;M;2;1765.41;N;47.99;18.766667;4;3.04;0;44.95;0;CC;FreeLocal;Standard
12875;F;S;2;19131.1;N;57.07;56.186667;1;22.15;0;34.91;0;Auto;Budget;Standard
12881;M;M;2;28766.9;N;64.2;46.84;1;6.11;0;58.08;0;CC;Budget;Standard
12886;M;M;2;91272.2;Y;40;25.033333;2;26.99;0;13.01;0;CC;FreeLocal;Standard
12891;F;S;0;73228.3;N;50.58;55;3;22.47;0;28.11;0;Auto;Budget;Standard
12900;M;M;0;76161.4;Y;37.55;44.573333;1;11.96;0;25.58;0;CC;FreeLocal;Standard
12909;M;M;0;92414.7;Y;40.06;45.513333;1;29.43;0;10.62;0;CC;FreeLocal;Standard
12912;F;M;2;87578.2;Y;22.44;53.366667;1;0.29;0;22.15;0;CC;Budget;Standard
12913;F;M;2;86695.4;N;58.03;13.906667;2;25.94;0;32.09;0;CC;FreeLocal;Standard
12917;F;M;0;68000;N;119.82;45.486667;2;29.64;0;90.18;4;Auto;FreeLocal;Intnl_discount
12918;M;M;1;2067.82;N;85.9;47.853333;3;15.25;0;70.65;0;CC;Budget;Intnl_discount
12921;M;M;2;30665.2;Y;77.44;22.88;4;5.83;8.32;63.28;0;Auto;FreeLocal;Standard
12922;F;M;1;80000;Y;37.04;63.353333;1;6.08;0;30.95;0;Auto;FreeLocal;Intnl_discount
12923;F;M;1;98680.4;Y;26.44;58.706667;1;17.58;0;8.85;0;CH;FreeLocal;Intnl_discount
12924;F;M;2;65619.7;Y;158.22;55;4;13.56;0;144.66;0;CC;Budget;Standard
12927;F;M;1;66921.4;Y;24.67;42;2;15.7;0;8.97;0;CC;FreeLocal;Intnl_discount
12930;F;S;2;57420;Y;277.72;47;2;25.18;0;252.53;1;Auto;Budget;Standard
12931;M;M;0;58986.2;N;34.35;26.98;2;3.93;3.73;26.69;1;CH;FreeLocal;Standard
12932;F;M;2;47639.1;N;57.11;42;3;17.48;0;39.62;0;CC;Budget;Intnl_discount
12936;M;M;1;47371;Y;270.97;54.96;4;4.98;7.69;258.29;0;CC;Budget;Intnl_discount
12939;M;S;1;16432.1;Y;109.78;20.92;4;20.41;8.89;80.47;0;CH;Budget;Intnl_discount
12942;F;S;1;540.4;Y;20.1;39.213333;4;12.34;0;7.75;0;Auto;Budget;Intnl_discount
12945;F;M;2;59691.3;N;278.65;38.04;3;21.94;0;256.7;0;CC;Budget;Standard
12946;F;S;2;11251.1;Y;141.91;61;4;28.42;0;113.48;0;CC;FreeLocal;Standard
12951;F;S;2;3416.62;Y;123.7;22.76;4;18.97;0;104.73;0;CC;Budget;Standard
12952;F;S;0;93454.3;Y;44.13;48.533333;4;18.94;0;25.18;0;Auto;FreeLocal;Standard
12959;F;M;1;30000;N;34.61;20;2;59;0;8.84;0;CH;FreeLocal;Standard
12962;F;M;1;82931.3;N;137.25;64.64;3;19.24;0;118;0;Auto;FreeLocal;Standard
12963;F;M;2;57483.9;N;44.3;44.026667;4;17.01;0;27.29;0;CH;Budget;Standard
12965;F;S;2;21274;N;43.31;45.526667;4;10.87;0;32.43;0;Auto;FreeLocal;Standard
12966;F;M;2;28267;N;214.41;30.093333;2;21.87;0;192.53;0;CC;FreeLocal;Standard
12968;F;M;2;36725.1;N;94.88;55.793333;4;8.65;9.22;77;0;CH;Budget;Standard
12972;M;S;1;94188.3;N;41.51;57.546667;2;20.86;0.86;19.78;0;CC;Budget;Standard
12978;F;S;1;12374.9;Y;123.59;33.493333;3;17.49;0;106.1;0;Auto;FreeLocal;Standard
12982;F;M;2;30998.8;N;52.91;40.96;3;2.4;0;50.5;0;Auto;Budget;Standard
12984;M;S;0;15924.2;N;1.46;14.46;2;0;0;1.46;0;CH;FreeLocal;Standard
12993;F;M;2;38215.9;N;0.97;30.886667;3;0;0;0.97;0;Auto;Budget;Standard
12994;F;M;1;14085.5;N;176.61;21;1;43;0;160.42;0;CC;FreeLocal;Standard
12997;F;M;2;88427;N;69.97;13.86;4;22.46;4.16;43.34;0;CC;Budget;Standard
12998;F;M;2;98003.7;Y;84.42;26.273333;4;1.03;0;83.39;0;CC;FreeLocal;Intnl_discount
12999;M;S;0;89142.7;N;16.91;53.693333;1;3.76;8.13;5.01;0;CC;Budget;Intnl_discount
13002;F;S;0;32962.6;N;265.78;24;4;42;0;262.91;0;CC;Budget;Standard
13009;M;M;1;66931.9;N;17.46;63.933333;3;11.72;0.39;5.35;0;CC;Budget;Standard
13010;M;S;0;9309.57;Y;108.3;25.44;2;8.56;0;99.73;0;CC;FreeLocal;Standard
13011;F;M;1;28000;N;48.08;23;3;45;0;26.78;0;Auto;FreeLocal;Intnl_discount
13014;F;S;2;42000;N;41.78;22;2;33;0;35.73;0;Auto;Budget;Standard
13017;F;S;1;2800.68;N;134.75;45.673333;1;28.45;0;106.3;0;CC;Budget;Standard
13020;F;M;2;90271.6;N;110.4;44.926667;2;13.96;0;96.43;0;CC;FreeLocal;Standard
13024;F;M;2;64816.6;Y;27.87;31.126667;1;21;0;6.87;0;CC;Budget;Standard
13025;F;M;2;98217.1;N;42.74;44.98;4;29.49;0;13.24;0;CC;FreeLocal;Standard
13028;F;S;0;15989.3;N;29.17;61.693333;1;3.67;0;25.49;1;CC;Budget;Intnl_discount
13034;M;S;1;84978.1;N;88.79;21.64;2;5.03;7.68;76.07;0;CH;FreeLocal;Intnl_discount
13037;F;S;1;73338;N;29.93;48.246667;4;20.92;0;9.01;0;Auto;Budget;Intnl_discount
13038;F;S;0;433.74;N;44.22;60.746667;2;3.3;0;40.91;0;CC;FreeLocal;Standard
13039;F;M;2;16962.2;N;27.57;45.36;2;18.6;0;8.96;0;CC;Budget;Standard
13044;F;M;0;2031.61;N;109.04;20.3;4;21.64;0;87.4;0;CC;Budget;Standard
13047;F;S;2;16938.5;N;22.11;48;1;13.35;0;8.76;0;CH;FreeLocal;Standard
13050;F;M;0;55221;N;15.69;62;1;0.49;0;15.2;0;CC;FreeLocal;Standard
13051;F;M;1;8073.11;N;89.05;41;3;28.7;0;60.35;0;Auto;FreeLocal;Standard
13052;M;M;0;95448.6;Y;29.46;53.68;1;24.24;0;5.21;0;CH;Budget;Standard
13054;M;S;2;63152.6;Y;70.01;63.173333;3;29.93;0;40.07;0;CC;Budget;Intnl_discount
13057;F;S;0;42760.5;N;53.7;43;3;13.47;0;40.23;0;CC;Budget;Standard
13058;F;S;1;49072;N;34.25;46;1;23.5;0;10.74;0;Auto;Budget;Intnl_discount
13059;F;M;0;27371.8;Y;142.7;70;1;16.14;0;126.55;0;CC;FreeLocal;Standard
13062;M;M;0;71472.9;N;130.22;41.913333;3;16.02;0;114.2;0;CH;Budget;Standard
13063;F;M;0;95405.7;N;13.96;46.506667;4;7.74;0;6.21;0;CC;Budget;Standard
13064;F;S;0;95786.8;Y;108.79;57.553333;2;21.33;0;87.46;0;CC;Budget;Standard
13066;M;S;0;90321.6;N;12.39;38;2;0.87;0;11.52;0;Auto;FreeLocal;Intnl_discount
13067;M;S;1;90478.6;N;154.49;54.553333;2;18.02;0;136.47;0;CC;FreeLocal;Standard
13068;F;M;2;56187;N;21.83;43;1;8.09;0;13.74;0;CH;Budget;Standard
13071;F;S;1;41000;N;229.64;24.393333;4;23.56;0;206.08;0;CC;Budget;Intnl_discount
13077;M;M;2;53010.8;N;58.87;18.84;1;12.45;0;46.42;4;CC;FreeLocal;Standard
13082;M;S;1;57626.9;Y;48.35;43.906667;1;9.38;0;38.96;0;CC;Budget;Standard
13083;M;D;1;20078;N;15.98;32.846667;2;9.65;0;6.33;0;CC;Budget;Intnl_discount
13085;M;M;1;7545.96;Y;200.75;16.753333;3;22.39;0;178.36;0;CC;Budget;Standard
13092;F;S;1;13576.5;N;40.49;39.426667;1;14.83;0;25.66;0;CC;Budget;Standard
13099;M;S;2;43634.5;N;143.5;21.78;1;29.44;9.42;104.64;0;CC;Budget;Standard
13106;M;S;0;74460.7;Y;206.46;55.34;4;25.53;0.99;179.93;0;CC;FreeLocal;Standard
13111;M;M;1;13091.6;N;43.06;59.126667;4;22.79;0;20.26;0;CC;Budget;Intnl_discount
13114;F;M;2;62061.8;Y;82.08;45.92;1;29.86;0;52.22;0;Auto;FreeLocal;Standard
13115;F;M;1;20550.9;Y;85.64;22.12;1;27.72;0.86;57.06;0;CC;Budget;Standard
13118;M;S;1;1765.41;N;47.99;18.766667;2;3.04;0;44.95;0;CC;FreeLocal;Standard
13125;M;M;2;28766.9;N;64.2;46.84;4;6.11;0;58.08;0;CC;Budget;Standard
13130;M;M;2;91272.2;Y;40;25.033333;4;26.99;0;13.01;0;CC;FreeLocal;Standard
13135;F;S;0;73228.3;N;50.58;42;2;22.47;0;28.11;0;Auto;Budget;Standard
13143;M;M;2;49910.7;Y;51.14;51.52;3;27.42;0;23.72;0;CC;Budget;Standard
13144;M;M;0;76161.4;Y;37.55;44.573333;4;11.96;0;25.58;0;CC;FreeLocal;Standard
13152;M;M;2;57360.8;Y;67.61;53.253333;1;10.36;0;57.25;0;CC;FreeLocal;Standard
13153;M;M;1;92414.7;Y;40.06;45.513333;4;29.43;0;10.62;0;CC;FreeLocal;Standard
13155;F;S;2;14578.8;Y;107.02;60.933333;3;11.91;0;95.1;0;Auto;Budget;Standard
13156;F;M;2;87578.2;Y;22.44;53.366667;3;0.29;0;22.15;0;CC;Budget;Standard
13158;M;M;1;5306.11;N;22.94;39.093333;2;5.52;0;17.42;0;CH;Budget;Standard
13161;F;M;0;83287;N;119.82;44;1;29.64;0;90.18;4;Auto;FreeLocal;Intnl_discount
13162;M;M;1;2067.82;N;85.9;47.853333;2;15.25;0;70.65;0;CC;Budget;Intnl_discount
13165;M;M;2;30665.2;Y;77.44;22.88;1;5.83;8.32;63.28;0;Auto;FreeLocal;Standard
13166;F;M;1;78000;Y;37.04;56.193333;1;6.08;0;30.95;0;Auto;FreeLocal;Intnl_discount
13169;M;M;1;95620.3;Y;104.53;49.12;1;10.91;0;93.61;0;CC;Budget;Standard
13170;F;S;0;85275;N;174.09;47;1;22.48;0;151.61;0;Auto;FreeLocal;Intnl_discount
13171;F;M;1;66921.4;Y;24.67;43;1;15.7;0;8.97;0;CC;FreeLocal;Intnl_discount
13172;F;M;1;98453.6;Y;25.38;46;2;13.72;0;11.65;0;Auto;FreeLocal;Standard
13174;F;S;2;57420;Y;277.72;48;1;25.18;0;252.53;1;Auto;Budget;Standard
13175;M;M;0;68000;N;34.35;67;4;3.93;3.73;26.69;1;CC;FreeLocal;Standard
13176;F;M;2;47639.1;N;57.11;48;4;17.48;0;39.62;0;CC;Budget;Intnl_discount
13177;M;M;0;3911.9;N;39.36;38.413333;2;5.72;8.48;25.14;0;CC;Budget;Intnl_discount
13180;M;M;1;47371;Y;270.97;54.96;4;4.98;7.69;258.29;0;CC;Budget;Intnl_discount
13183;M;S;1;16432.1;Y;109.78;20.92;3;20.41;8.89;80.47;0;CH;Budget;Intnl_discount
13186;F;S;1;540.4;Y;20.1;39.213333;3;12.34;0;7.75;0;Auto;Budget;Intnl_discount
13189;F;M;2;59691.3;N;278.65;38.04;1;21.94;0;256.7;0;CC;Budget;Standard
13190;F;S;2;11251.1;Y;141.91;52;2;28.42;0;113.48;0;CC;FreeLocal;Standard
13194;F;S;2;93559.1;N;31.42;57.62;4;1.52;0;29.9;0;CC;Budget;Standard
13195;F;S;2;3416.62;Y;123.7;22.76;3;18.97;0;104.73;0;CC;Budget;Standard
13196;F;S;0;93454.3;Y;44.13;48.533333;3;18.94;0;25.18;0;Auto;FreeLocal;Standard
13197;M;M;0;5745;Y;44.11;15.38;2;26.4;0;17.71;0;CC;FreeLocal;Standard
13204;F;M;2;11234.7;Y;113.42;49.046667;2;0.69;0;112.72;0;CC;Budget;Standard
13206;F;M;1;82931.3;N;137.25;64.64;2;19.24;0;118;0;Auto;FreeLocal;Standard
13207;F;M;2;57483.9;N;44.3;44.026667;1;17.01;0;27.29;0;CH;Budget;Standard
13209;F;S;2;21274;N;43.31;45.526667;4;10.87;0;32.43;0;Auto;FreeLocal;Standard
13210;F;M;2;28267;N;214.41;30.093333;2;21.87;0;192.53;0;CC;FreeLocal;Standard
13212;F;M;2;36725.1;N;94.88;55.793333;1;8.65;9.22;77;0;CH;Budget;Standard
13216;M;S;1;94188.3;N;41.51;57.546667;2;20.86;0.86;19.78;0;CC;Budget;Standard
13219;F;M;2;91861;Y;22.06;41.98;2;15.32;0;6.74;0;CC;Budget;Standard
13223;F;M;2;69133.9;Y;46.32;26.833333;1;8.58;0;37.73;0;CH;FreeLocal;Standard
13225;F;M;2;84948;Y;23.73;29.446667;3;11.14;0;12.58;0;CH;FreeLocal;Intnl_discount
13228;M;S;0;15924.2;N;1.46;14.46;2;0;0;1.46;0;CH;FreeLocal;Standard
13232;M;M;2;21416.5;N;27.61;35.653333;3;9.9;9.17;8.53;0;CC;FreeLocal;Intnl_discount
13236;M;M;2;78554.2;N;35.88;16.7;4;5.59;7.26;23.03;0;Auto;Budget;Standard
13237;F;M;2;38215.9;N;0.97;30.886667;1;0;0;0.97;0;Auto;Budget;Standard
13239;F;M;2;49745.3;N;27.28;47.966667;3;2.84;0;24.44;0;CH;Budget;Intnl_discount
13241;F;M;2;88427;N;69.97;13.86;4;22.46;4.16;43.34;0;CC;Budget;Standard
13244;F;S;0;74530.8;N;127.89;63.086667;4;20.89;0.49;106.5;0;Auto;FreeLocal;Intnl_discount
13251;F;M;2;76289.2;N;104.63;48.206667;3;22.2;0;82.43;0;CC;Budget;Intnl_discount
13253;M;M;1;66931.9;N;17.46;63.933333;1;11.72;0.39;5.35;0;CC;Budget;Standard
13254;M;M;2;9309.57;Y;108.3;25.44;3;8.56;0;99.73;0;CC;FreeLocal;Standard
13259;F;S;0;77726.4;N;23.52;56.72;3;14;0;9.51;0;Auto;Budget;Intnl_discount
13261;F;S;1;2800.68;N;134.75;45.673333;3;28.45;0;106.3;0;CC;Budget;Standard
13264;F;M;2;90271.6;N;110.4;44.926667;2;13.96;0;96.43;0;CC;FreeLocal;Standard
13268;F;M;2;64816.6;Y;27.87;31.126667;2;21;0;6.87;0;CC;Budget;Standard
13269;F;M;2;98217.1;N;42.74;44.98;4;29.49;0;13.24;0;CC;FreeLocal;Standard
13272;F;S;0;15989.3;N;29.17;61.693333;2;3.67;0;25.49;1;CC;Budget;Intnl_discount
13278;M;S;1;84978.1;N;88.79;21.64;1;5.03;7.68;76.07;0;CH;FreeLocal;Intnl_discount
13279;F;M;2;36647.9;N;107.38;49.986667;2;21.41;0;85.96;0;CC;Budget;Intnl_discount
13281;F;S;1;73338;N;29.93;48.246667;1;20.92;0;9.01;0;Auto;Budget;Intnl_discount
13282;F;S;0;433.74;N;44.22;60.746667;2;3.3;0;40.91;0;CC;FreeLocal;Standard
13294;F;M;0;55221;N;15.69;41;1;0.49;0;15.2;0;CC;FreeLocal;Standard
13295;F;M;1;8073.11;N;89.05;43;1;28.7;0;60.35;0;Auto;FreeLocal;Standard
13296;M;M;1;95448.6;Y;29.46;53.68;3;24.24;0;5.21;0;CH;Budget;Standard
13297;M;S;1;24141.5;Y;125.87;17.006667;3;28.82;0;97.05;0;CC;FreeLocal;Standard
13298;M;S;2;63152.6;Y;70.01;63.173333;3;29.93;0;40.07;0;CC;Budget;Intnl_discount
13301;F;S;0;42760.5;N;53.7;46;2;13.47;0;40.23;0;CC;Budget;Standard
13303;F;M;0;27371.8;Y;142.7;61;1;16.14;0;126.55;0;CC;FreeLocal;Standard
13306;M;M;0;71472.9;N;130.22;41.913333;4;16.02;0;114.2;0;CH;Budget;Standard
13307;M;M;0;95405.7;N;13.96;46.506667;1;7.74;0;6.21;0;CC;Budget;Standard
13308;M;S;0;95786.8;Y;108.79;57.553333;4;21.33;0;87.46;0;CC;Budget;Standard
13310;M;S;0;90321.6;N;12.39;39;2;0.87;0;11.52;0;Auto;FreeLocal;Intnl_discount
13312;F;M;2;56187;N;21.83;41;2;8.09;0;13.74;0;CH;Budget;Standard
13315;F;S;1;42000;N;229.64;24.393333;3;23.56;0;206.08;0;CC;Budget;Intnl_discount
13317;M;M;0;9780.66;N;21.39;24.546667;2;2.8;7.27;11.32;1;CC;FreeLocal;Standard
13322;M;M;2;75004.5;N;58.72;64.8;4;26.52;0;32.19;0;CC;Budget;Intnl_discount
13325;M;M;0;19749.3;N;34.17;60.366667;4;20.22;0;13.94;0;CC;Budget;Standard
13327;M;D;0;20078;N;15.98;32.846667;2;9.65;0;6.33;0;CC;Budget;Intnl_discount
13328;F;M;2;47902;N;72.31;26.033333;3;17.44;4.94;49.92;1;Auto;FreeLocal;Standard
13329;M;M;1;7545.96;Y;200.75;16.753333;1;22.39;0;178.36;0;CC;Budget;Standard
13333;M;S;2;89459.9;N;36.05;53.28;4;11.54;1.61;22.9;0;CC;FreeLocal;Standard
13343;M;S;2;43634.5;N;143.5;21.78;3;29.44;9.42;104.64;0;CC;Budget;Standard
13347;F;S;1;13109.1;N;62.87;62.606667;2;22.38;0;40.48;0;Auto;Budget;Standard
13348;M;S;1;92647.5;N;32.13;56.046667;4;16.04;5.74;10.34;0;CC;Budget;Standard
13349;F;S;2;21021.6;Y;14.95;62.753333;2;3.75;0;11.19;0;CC;Budget;Standard
13350;M;S;0;74460.7;Y;206.46;55.34;4;25.53;0.99;179.93;0;CC;FreeLocal;Standard
13352;F;S;2;28787.4;N;86.06;41.666667;4;27.97;0;58.09;0;Auto;Budget;Standard
13355;M;M;1;13091.6;N;43.06;59.126667;2;22.79;0;20.26;0;CC;Budget;Intnl_discount
13358;F;M;2;62061.8;Y;82.08;45.92;3;29.86;0;52.22;0;Auto;FreeLocal;Standard
13359;F;M;1;20550.9;Y;85.64;22.12;1;27.72;0.86;57.06;0;CC;Budget;Standard
13367;F;S;2;6440.46;Y;49.86;42;4;22.66;0;27.2;0;CH;Budget;Standard
13369;M;M;2;28766.9;N;64.2;46.84;3;6.11;0;58.08;0;CC;Budget;Standard
13374;M;M;2;91272.2;Y;40;25.033333;3;26.99;0;13.01;0;CC;FreeLocal;Standard
13379;F;S;0;73228.3;N;50.58;43;1;22.47;0;28.11;0;Auto;Budget;Standard
13384;F;S;0;93322.1;Y;38.72;40.313333;1;29.92;0;8.79;0;CH;Budget;Intnl_discount
13387;M;M;2;49910.7;Y;51.14;51.52;2;27.42;0;23.72;0;CC;Budget;Standard
13388;M;M;0;76161.4;Y;37.55;44.573333;3;11.96;0;25.58;0;CC;FreeLocal;Standard
13389;F;M;2;55860;Y;26.37;14.573333;2;16.01;0;10.35;0;CC;FreeLocal;Intnl_discount
13396;M;M;2;57360.8;Y;67.61;53.253333;4;10.36;0;57.25;0;CC;FreeLocal;Standard
13397;M;M;1;92414.7;Y;40.06;45.513333;3;29.43;0;10.62;0;CC;FreeLocal;Standard
13399;F;S;2;14578.8;Y;107.02;60.933333;2;11.91;0;95.1;0;Auto;Budget;Standard
13400;F;M;2;87578.2;Y;22.44;53.366667;4;0.29;0;22.15;0;CC;Budget;Standard
13402;M;M;1;5306.11;N;22.94;39.093333;2;5.52;0;17.42;0;CH;Budget;Standard
13405;F;M;0;83287;N;119.82;58.56;3;29.64;0;90.18;4;Auto;FreeLocal;Intnl_discount
13406;M;M;1;2067.82;N;85.9;47.853333;1;15.25;0;70.65;0;CC;Budget;Intnl_discount
